index_id;index;read;hit;data_hora
2657;pg_attrdef_oid_index;0;0;2021-10-09T14:50:01.473110100
2658;pg_attribute_relid_attnam_index;0;0;2021-10-09T14:50:01.473110100
2694;pg_auth_members_role_member_index;0;0;2021-10-09T14:50:01.473110100
2695;pg_auth_members_member_role_index;0;0;2021-10-09T14:50:01.473110100
2660;pg_cast_oid_index;0;0;2021-10-09T14:50:01.473110100
3164;pg_collation_name_enc_nsp_index;0;0;2021-10-09T14:50:01.473110100
3085;pg_collation_oid_index;0;0;2021-10-09T14:50:01.473110100
2664;pg_constraint_conname_nsp_index;0;0;2021-10-09T14:50:01.473110100
2665;pg_constraint_conrelid_contypid_conname_index;0;0;2021-10-09T14:50:01.473610100
2666;pg_constraint_contypid_index;0;0;2021-10-09T14:50:01.473610100
2667;pg_constraint_oid_index;0;0;2021-10-09T14:50:01.473610100
2579;pg_constraint_conparentid_index;0;0;2021-10-09T14:50:01.473610100
2668;pg_conversion_default_index;0;0;2021-10-09T14:50:01.473610100
2669;pg_conversion_name_nsp_index;0;0;2021-10-09T14:50:01.473610100
2670;pg_conversion_oid_index;0;0;2021-10-09T14:50:01.473610100
2673;pg_depend_depender_index;0;0;2021-10-09T14:50:01.473610100
2674;pg_depend_reference_index;0;0;2021-10-09T14:50:01.473610100
2675;pg_description_o_c_o_index;0;0;2021-10-09T14:50:01.473610100
2397;pg_shdescription_o_c_index;0;0;2021-10-09T14:50:01.473610100
3502;pg_enum_oid_index;0;0;2021-10-09T14:50:01.473610100
3503;pg_enum_typid_label_index;0;0;2021-10-09T14:50:01.473610100
3534;pg_enum_typid_sortorder_index;0;0;2021-10-09T14:50:01.473610100
2680;pg_inherits_relid_seqno_index;0;0;2021-10-09T14:50:01.473610100
2187;pg_inherits_parent_index;0;0;2021-10-09T14:50:01.473610100
3395;pg_init_privs_o_c_o_index;0;0;2021-10-09T14:50:01.473610100
2681;pg_language_name_index;0;0;2021-10-09T14:50:01.473610100
2682;pg_language_oid_index;0;0;2021-10-09T14:50:01.473610100
2683;pg_largeobject_loid_pn_index;0;0;2021-10-09T14:50:01.473610100
2996;pg_largeobject_metadata_oid_index;0;0;2021-10-09T14:50:01.474109700
2689;pg_operator_oprname_l_r_n_index;0;0;2021-10-09T14:50:01.474109700
2754;pg_opfamily_am_name_nsp_index;0;0;2021-10-09T14:50:01.474109700
2755;pg_opfamily_oid_index;0;0;2021-10-09T14:50:01.474109700
2692;pg_rewrite_oid_index;0;0;2021-10-09T14:50:01.474109700
5002;pg_sequence_seqrelid_index;0;0;2021-10-09T14:50:01.474109700
1232;pg_shdepend_depender_index;0;0;2021-10-09T14:50:01.474109700
1233;pg_shdepend_reference_index;0;0;2021-10-09T14:50:01.474109700
3380;pg_statistic_ext_oid_index;0;0;2021-10-09T14:50:01.474109700
3997;pg_statistic_ext_name_index;0;0;2021-10-09T14:50:01.474109700
3433;pg_statistic_ext_data_stxoid_index;0;0;2021-10-09T14:50:01.474109700
2698;pg_tablespace_spcname_index;0;0;2021-10-09T14:50:01.474109700
3574;pg_transform_oid_index;0;0;2021-10-09T14:50:01.474109700
3575;pg_transform_type_lang_index;0;0;2021-10-09T14:50:01.474109700
2699;pg_trigger_tgconstraint_index;0;0;2021-10-09T14:50:01.474109700
2701;pg_trigger_tgrelid_tgname_index;0;0;2021-10-09T14:50:01.474109700
2702;pg_trigger_oid_index;0;0;2021-10-09T14:50:01.474109700
3467;pg_event_trigger_evtname_index;0;0;2021-10-09T14:50:01.474109700
3468;pg_event_trigger_oid_index;0;0;2021-10-09T14:50:01.474610300
3608;pg_ts_config_cfgname_index;0;0;2021-10-09T14:50:01.474610300
3712;pg_ts_config_oid_index;0;0;2021-10-09T14:50:01.474610300
3609;pg_ts_config_map_index;0;0;2021-10-09T14:50:01.474610300
3604;pg_ts_dict_dictname_index;0;0;2021-10-09T14:50:01.474610300
3605;pg_ts_dict_oid_index;0;0;2021-10-09T14:50:01.474610300
3606;pg_ts_parser_prsname_index;0;0;2021-10-09T14:50:01.474610300
3607;pg_ts_parser_oid_index;0;0;2021-10-09T14:50:01.474610300
3766;pg_ts_template_tmplname_index;0;0;2021-10-09T14:50:01.474610300
3767;pg_ts_template_oid_index;0;0;2021-10-09T14:50:01.474610300
2704;pg_type_typname_nsp_index;0;0;2021-10-09T14:50:01.474610300
112;pg_foreign_data_wrapper_oid_index;0;0;2021-10-09T14:50:01.474610300
548;pg_foreign_data_wrapper_name_index;0;0;2021-10-09T14:50:01.474610300
2965;pg_db_role_setting_databaseid_rol_index;1;543;2021-10-09T14:50:01.474610300
3379;pg_statistic_ext_relid_index;1;29;2021-10-09T14:50:01.474610300
3455;pg_class_tblspc_relfilenode_index;1;3;2021-10-09T14:50:01.474610300
2685;pg_namespace_oid_index;1;3;2021-10-09T14:50:01.474610300
2661;pg_cast_source_target_index;2;318;2021-10-09T14:50:01.474610300
2679;pg_index_indexrelid_index;2;255;2021-10-09T14:50:01.474610300
2672;pg_database_oid_index;2;242;2021-10-09T14:50:01.475110100
2687;pg_opclass_oid_index;2;198;2021-10-09T14:50:01.475110100
2671;pg_database_datname_index;2;166;2021-10-09T14:50:01.475110100
2678;pg_index_indrelid_index;2;65;2021-10-09T14:50:01.475110100
2686;pg_opclass_am_name_nsp_index;2;58;2021-10-09T14:50:01.475110100
2684;pg_namespace_nspname_index;2;40;2021-10-09T14:50:01.475110100
2693;pg_rewrite_rel_rulename_index;2;32;2021-10-09T14:50:01.475110100
2839;pg_toast_2618_index;2;32;2021-10-09T14:50:01.475110100
2696;pg_statistic_relid_att_inh_index;2;32;2021-10-09T14:50:01.475110100
2677;pg_authid_oid_index;2;24;2021-10-09T14:50:01.475110100
2676;pg_authid_rolname_index;2;24;2021-10-09T14:50:01.475110100
2697;pg_tablespace_oid_index;2;10;2021-10-09T14:50:01.475110100
2655;pg_amproc_fam_proc_index;3;329;2021-10-09T14:50:01.475110100
2703;pg_type_oid_index;3;275;2021-10-09T14:50:01.475110100
2653;pg_amop_fam_strat_index;3;221;2021-10-09T14:50:01.475110100
2654;pg_amop_opr_fam_index;3;135;2021-10-09T14:50:01.475110100
2688;pg_operator_oid_index;3;41;2021-10-09T14:50:01.475110100
2662;pg_class_oid_index;4;788;2021-10-09T14:50:01.475110100
2691;pg_proc_proname_args_nsp_index;4;11;2021-10-09T14:50:01.475110100
2663;pg_class_relname_nsp_index;5;83;2021-10-09T14:50:01.475110100
2690;pg_proc_oid_index;8;188;2021-10-09T14:50:01.475110100
2659;pg_attribute_relid_attnum_index;9;1761;2021-10-09T14:50:01.475610500
3604;pg_ts_dict_dictname_index;0;0;2021-10-09T15:09:58.194777
16402;fornecedor_pkey;0;0;2021-10-09T15:09:58.195276900
16410;comprador_pkey;0;0;2021-10-09T15:09:58.195276900
16415;pedido_pkey;0;0;2021-10-09T15:09:58.195276900
24590;pessoa_fisica_pkey;0;0;2021-10-09T15:09:58.195276900
4160;pg_toast_2600_index;0;0;2021-10-09T15:09:58.195276900
2831;pg_toast_2604_index;0;0;2021-10-09T15:09:58.195276900
4162;pg_toast_3456_index;0;0;2021-10-09T15:09:58.195276900
2833;pg_toast_2606_index;0;0;2021-10-09T15:09:58.195276900
4144;pg_toast_826_index;0;0;2021-10-09T15:09:58.195276900
2835;pg_toast_2609_index;0;0;2021-10-09T15:09:58.195276900
4146;pg_toast_3466_index;0;0;2021-10-09T15:09:58.195276900
4148;pg_toast_3079_index;0;0;2021-10-09T15:09:58.195276900
4150;pg_toast_2328_index;0;0;2021-10-09T15:09:58.195276900
4152;pg_toast_1417_index;0;0;2021-10-09T15:09:58.195276900
4154;pg_toast_3118_index;0;0;2021-10-09T15:09:58.195276900
4156;pg_toast_3394_index;0;0;2021-10-09T15:09:58.195276900
4158;pg_toast_2612_index;0;0;2021-10-09T15:09:58.195276900
4164;pg_toast_2615_index;0;0;2021-10-09T15:09:58.195777
4166;pg_toast_3350_index;0;0;2021-10-09T15:09:58.195777
4168;pg_toast_3256_index;0;0;2021-10-09T15:09:58.195777
2837;pg_toast_1255_index;0;0;2021-10-09T15:09:58.195777
2682;pg_language_oid_index;0;0;2021-10-09T15:09:58.195777
2683;pg_largeobject_loid_pn_index;0;0;2021-10-09T15:09:58.195777
2996;pg_largeobject_metadata_oid_index;0;0;2021-10-09T15:09:58.195777
2754;pg_opfamily_am_name_nsp_index;0;0;2021-10-09T15:09:58.195777
2755;pg_opfamily_oid_index;0;0;2021-10-09T15:09:58.195777
2692;pg_rewrite_oid_index;0;0;2021-10-09T15:09:58.195777
5002;pg_sequence_seqrelid_index;0;0;2021-10-09T15:09:58.195777
3380;pg_statistic_ext_oid_index;0;0;2021-10-09T15:09:58.195777
3997;pg_statistic_ext_name_index;0;0;2021-10-09T15:09:58.195777
3433;pg_statistic_ext_data_stxoid_index;0;0;2021-10-09T15:09:58.195777
3574;pg_transform_oid_index;0;0;2021-10-09T15:09:58.195777
3575;pg_transform_type_lang_index;0;0;2021-10-09T15:09:58.195777
2699;pg_trigger_tgconstraint_index;0;0;2021-10-09T15:09:58.195777
2701;pg_trigger_tgrelid_tgname_index;0;0;2021-10-09T15:09:58.196277
2702;pg_trigger_oid_index;0;0;2021-10-09T15:09:58.196277
3468;pg_event_trigger_oid_index;0;0;2021-10-09T15:09:58.196277
3608;pg_ts_config_cfgname_index;0;0;2021-10-09T15:09:58.196277
3712;pg_ts_config_oid_index;0;0;2021-10-09T15:09:58.196277
3609;pg_ts_config_map_index;0;0;2021-10-09T15:09:58.196277
16397;endereco_pkey;0;0;2021-10-09T15:09:58.196277
3605;pg_ts_dict_oid_index;0;0;2021-10-09T15:09:58.196277
3606;pg_ts_parser_prsname_index;0;0;2021-10-09T15:09:58.196277
3607;pg_ts_parser_oid_index;0;0;2021-10-09T15:09:58.196277
3766;pg_ts_template_tmplname_index;0;0;2021-10-09T15:09:58.196277
3767;pg_ts_template_oid_index;0;0;2021-10-09T15:09:58.196277
112;pg_foreign_data_wrapper_oid_index;0;0;2021-10-09T15:09:58.196277
548;pg_foreign_data_wrapper_name_index;0;0;2021-10-09T15:09:58.196277
113;pg_foreign_server_oid_index;0;0;2021-10-09T15:09:58.196277
549;pg_foreign_server_name_index;0;0;2021-10-09T15:09:58.196277
174;pg_user_mapping_oid_index;0;0;2021-10-09T15:09:58.196277
175;pg_user_mapping_user_server_index;0;0;2021-10-09T15:09:58.196777
3119;pg_foreign_table_relid_index;0;0;2021-10-09T15:09:58.196777
3597;pg_seclabel_object_index;0;0;2021-10-09T15:09:58.196777
3080;pg_extension_oid_index;0;0;2021-10-09T15:09:58.196777
3081;pg_extension_name_index;0;0;2021-10-09T15:09:58.196777
3542;pg_range_rngtypid_index;0;0;2021-10-09T15:09:58.196777
3257;pg_policy_oid_index;0;0;2021-10-09T15:09:58.196777
3258;pg_policy_polrelid_polname_index;0;0;2021-10-09T15:09:58.196777
6001;pg_replication_origin_roiident_index;0;0;2021-10-09T15:09:58.196777
6002;pg_replication_origin_roname_index;0;0;2021-10-09T15:09:58.196777
3351;pg_partitioned_table_partrelid_index;0;0;2021-10-09T15:09:58.196777
6110;pg_publication_oid_index;0;0;2021-10-09T15:09:58.196777
6111;pg_publication_pubname_index;0;0;2021-10-09T15:09:58.196777
6112;pg_publication_rel_oid_index;0;0;2021-10-09T15:09:58.196777
6113;pg_publication_rel_prrelid_prpubid_index;0;0;2021-10-09T15:09:58.196777
6114;pg_subscription_oid_index;0;0;2021-10-09T15:09:58.196777
6115;pg_subscription_subname_index;0;0;2021-10-09T15:09:58.196777
6117;pg_subscription_rel_srrelid_srsubid_index;0;0;2021-10-09T15:09:58.196777
13306;pg_toast_13302_index;0;0;2021-10-09T15:09:58.197277100
13311;pg_toast_13307_index;0;0;2021-10-09T15:09:58.197277100
13296;pg_toast_13292_index;0;0;2021-10-09T15:09:58.197277100
13301;pg_toast_13297_index;0;0;2021-10-09T15:09:58.197277100
3599;pg_toast_3596_index;0;0;2021-10-09T15:09:58.197277100
3440;pg_toast_3381_index;0;0;2021-10-09T15:09:58.197277100
3431;pg_toast_3429_index;0;0;2021-10-09T15:09:58.197277100
2337;pg_toast_2620_index;0;0;2021-10-09T15:09:58.197277100
4170;pg_toast_3600_index;0;0;2021-10-09T15:09:58.197277100
4172;pg_toast_1247_index;0;0;2021-10-09T15:09:58.197277100
4174;pg_toast_1418_index;0;0;2021-10-09T15:09:58.197277100
4176;pg_toast_1260_index;0;0;2021-10-09T15:09:58.197277100
4178;pg_toast_1262_index;0;0;2021-10-09T15:09:58.197277100
2967;pg_toast_2964_index;0;0;2021-10-09T15:09:58.197277100
4182;pg_toast_6000_index;0;0;2021-10-09T15:09:58.197277100
2847;pg_toast_2396_index;0;0;2021-10-09T15:09:58.197277100
4061;pg_toast_3592_index;0;0;2021-10-09T15:09:58.197277100
4184;pg_toast_6100_index;0;0;2021-10-09T15:09:58.197277100
4186;pg_toast_1213_index;0;0;2021-10-09T15:09:58.197777100
2651;pg_am_name_index;0;0;2021-10-09T15:09:58.197777100
2652;pg_am_oid_index;0;0;2021-10-09T15:09:58.197777100
2756;pg_amop_oid_index;0;0;2021-10-09T15:09:58.197777100
2757;pg_amproc_oid_index;0;0;2021-10-09T15:09:58.197777100
2660;pg_cast_oid_index;0;0;2021-10-09T15:09:58.197777100
3164;pg_collation_name_enc_nsp_index;0;0;2021-10-09T15:09:58.197777100
3085;pg_collation_oid_index;0;0;2021-10-09T15:09:58.197777100
2668;pg_conversion_default_index;0;0;2021-10-09T15:09:58.197777100
2669;pg_conversion_name_nsp_index;0;0;2021-10-09T15:09:58.197777100
2670;pg_conversion_oid_index;0;0;2021-10-09T15:09:58.197777100
2675;pg_description_o_c_o_index;0;0;2021-10-09T15:09:58.197777100
3502;pg_enum_oid_index;0;0;2021-10-09T15:09:58.197777100
3503;pg_enum_typid_label_index;0;0;2021-10-09T15:09:58.197777100
3534;pg_enum_typid_sortorder_index;0;0;2021-10-09T15:09:58.197777100
2680;pg_inherits_relid_seqno_index;0;0;2021-10-09T15:09:58.197777100
2187;pg_inherits_parent_index;0;0;2021-10-09T15:09:58.197777100
3395;pg_init_privs_o_c_o_index;0;0;2021-10-09T15:09:58.197777100
2681;pg_language_name_index;0;0;2021-10-09T15:09:58.197777100
2965;pg_db_role_setting_databaseid_rol_index;1;987;2021-10-09T15:09:58.197777100
3379;pg_statistic_ext_relid_index;1;105;2021-10-09T15:09:58.197777100
827;pg_default_acl_role_nsp_obj_index;1;7;2021-10-09T15:09:58.198277300
3455;pg_class_tblspc_relfilenode_index;1;6;2021-10-09T15:09:58.198277300
2695;pg_auth_members_member_role_index;1;4;2021-10-09T15:09:58.198277300
828;pg_default_acl_oid_index;1;3;2021-10-09T15:09:58.198277300
3593;pg_shseclabel_object_index;1;2;2021-10-09T15:09:58.198277300
2674;pg_depend_reference_index;1;0;2021-10-09T15:09:58.198277300
2397;pg_shdescription_o_c_index;1;0;2021-10-09T15:09:58.198277300
3467;pg_event_trigger_evtname_index;1;0;2021-10-09T15:09:58.198277300
2698;pg_tablespace_spcname_index;1;0;2021-10-09T15:09:58.198277300
2656;pg_attrdef_adrelid_adnum_index;1;0;2021-10-09T15:09:58.198277300
2657;pg_attrdef_oid_index;1;0;2021-10-09T15:09:58.198277300
2658;pg_attribute_relid_attnam_index;1;0;2021-10-09T15:09:58.198277300
2664;pg_constraint_conname_nsp_index;1;0;2021-10-09T15:09:58.198277300
2665;pg_constraint_conrelid_contypid_conname_index;1;0;2021-10-09T15:09:58.198277300
2666;pg_constraint_contypid_index;1;0;2021-10-09T15:09:58.198277300
2667;pg_constraint_oid_index;1;0;2021-10-09T15:09:58.198277300
2579;pg_constraint_conparentid_index;1;0;2021-10-09T15:09:58.198277300
2661;pg_cast_source_target_index;2;1114;2021-10-09T15:09:58.198277300
2672;pg_database_oid_index;2;426;2021-10-09T15:09:58.198277300
2679;pg_index_indexrelid_index;2;387;2021-10-09T15:09:58.198277300
2687;pg_opclass_oid_index;2;360;2021-10-09T15:09:58.198277300
2671;pg_database_datname_index;2;311;2021-10-09T15:09:58.198277300
2696;pg_statistic_relid_att_inh_index;2;167;2021-10-09T15:09:58.198777700
2686;pg_opclass_am_name_nsp_index;2;149;2021-10-09T15:09:58.198777700
2678;pg_index_indrelid_index;2;139;2021-10-09T15:09:58.198777700
2684;pg_namespace_nspname_index;2;87;2021-10-09T15:09:58.198777700
2677;pg_authid_oid_index;2;76;2021-10-09T15:09:58.198777700
2693;pg_rewrite_rel_rulename_index;2;74;2021-10-09T15:09:58.198777700
2839;pg_toast_2618_index;2;69;2021-10-09T15:09:58.198777700
2676;pg_authid_rolname_index;2;62;2021-10-09T15:09:58.198777700
2697;pg_tablespace_oid_index;2;49;2021-10-09T15:09:58.198777700
2685;pg_namespace_oid_index;2;19;2021-10-09T15:09:58.198777700
2694;pg_auth_members_role_member_index;2;13;2021-10-09T15:09:58.198777700
2650;pg_aggregate_fnoid_index;2;2;2021-10-09T15:09:58.198777700
1233;pg_shdepend_reference_index;2;0;2021-10-09T15:09:58.198777700
1232;pg_shdepend_depender_index;2;0;2021-10-09T15:09:58.199277900
2841;pg_toast_2619_index;2;0;2021-10-09T15:09:58.199277900
2703;pg_type_oid_index;3;676;2021-10-09T15:09:58.199277900
2655;pg_amproc_fam_proc_index;3;627;2021-10-09T15:09:58.199277900
2653;pg_amop_fam_strat_index;3;566;2021-10-09T15:09:58.199277900
2654;pg_amop_opr_fam_index;3;366;2021-10-09T15:09:58.199277900
2673;pg_depend_depender_index;3;4;2021-10-09T15:09:58.199277900
2662;pg_class_oid_index;4;1332;2021-10-09T15:09:58.199277900
2688;pg_operator_oid_index;4;181;2021-10-09T15:09:58.199277900
2689;pg_operator_oprname_l_r_n_index;5;57;2021-10-09T15:09:58.199277900
2704;pg_type_typname_nsp_index;5;17;2021-10-09T15:09:58.199277900
2663;pg_class_relname_nsp_index;6;197;2021-10-09T15:09:58.199277900
2659;pg_attribute_relid_attnum_index;9;2693;2021-10-09T15:09:58.199277900
2690;pg_proc_oid_index;11;990;2021-10-09T15:09:58.199777800
2691;pg_proc_proname_args_nsp_index;16;77;2021-10-09T15:09:58.199777800
3604;pg_ts_dict_dictname_index;0;0;2021-10-09T15:16:03.973710
16402;fornecedor_pkey;0;0;2021-10-09T15:16:03.973710
16410;comprador_pkey;0;0;2021-10-09T15:16:03.973710
16415;pedido_pkey;0;0;2021-10-09T15:16:03.973710
24590;pessoa_fisica_pkey;0;0;2021-10-09T15:16:03.973710
4160;pg_toast_2600_index;0;0;2021-10-09T15:16:03.973710
2831;pg_toast_2604_index;0;0;2021-10-09T15:16:03.973710
4162;pg_toast_3456_index;0;0;2021-10-09T15:16:03.973710
2833;pg_toast_2606_index;0;0;2021-10-09T15:16:03.973710
4144;pg_toast_826_index;0;0;2021-10-09T15:16:03.973710
2835;pg_toast_2609_index;0;0;2021-10-09T15:16:03.973710
4146;pg_toast_3466_index;0;0;2021-10-09T15:16:03.974210
4148;pg_toast_3079_index;0;0;2021-10-09T15:16:03.974210
4150;pg_toast_2328_index;0;0;2021-10-09T15:16:03.974210
4152;pg_toast_1417_index;0;0;2021-10-09T15:16:03.974210
4154;pg_toast_3118_index;0;0;2021-10-09T15:16:03.974210
4156;pg_toast_3394_index;0;0;2021-10-09T15:16:03.974210
4158;pg_toast_2612_index;0;0;2021-10-09T15:16:03.974210
4164;pg_toast_2615_index;0;0;2021-10-09T15:16:03.974210
4166;pg_toast_3350_index;0;0;2021-10-09T15:16:03.974210
4168;pg_toast_3256_index;0;0;2021-10-09T15:16:03.974210
2837;pg_toast_1255_index;0;0;2021-10-09T15:16:03.974210
2682;pg_language_oid_index;0;0;2021-10-09T15:16:03.974210
2683;pg_largeobject_loid_pn_index;0;0;2021-10-09T15:16:03.974210
2996;pg_largeobject_metadata_oid_index;0;0;2021-10-09T15:16:03.974210
2754;pg_opfamily_am_name_nsp_index;0;0;2021-10-09T15:16:03.974210
2755;pg_opfamily_oid_index;0;0;2021-10-09T15:16:03.974210
2692;pg_rewrite_oid_index;0;0;2021-10-09T15:16:03.974210
5002;pg_sequence_seqrelid_index;0;0;2021-10-09T15:16:03.974210
3380;pg_statistic_ext_oid_index;0;0;2021-10-09T15:16:03.974710
3997;pg_statistic_ext_name_index;0;0;2021-10-09T15:16:03.974710
3433;pg_statistic_ext_data_stxoid_index;0;0;2021-10-09T15:16:03.974710
3574;pg_transform_oid_index;0;0;2021-10-09T15:16:03.974710
3575;pg_transform_type_lang_index;0;0;2021-10-09T15:16:03.974710
2699;pg_trigger_tgconstraint_index;0;0;2021-10-09T15:16:03.974710
2701;pg_trigger_tgrelid_tgname_index;0;0;2021-10-09T15:16:03.974710
2702;pg_trigger_oid_index;0;0;2021-10-09T15:16:03.974710
3468;pg_event_trigger_oid_index;0;0;2021-10-09T15:16:03.974710
3608;pg_ts_config_cfgname_index;0;0;2021-10-09T15:16:03.974710
3712;pg_ts_config_oid_index;0;0;2021-10-09T15:16:03.974710
3609;pg_ts_config_map_index;0;0;2021-10-09T15:16:03.974710
16397;endereco_pkey;0;0;2021-10-09T15:16:03.974710
3605;pg_ts_dict_oid_index;0;0;2021-10-09T15:16:03.974710
3606;pg_ts_parser_prsname_index;0;0;2021-10-09T15:16:03.974710
3607;pg_ts_parser_oid_index;0;0;2021-10-09T15:16:03.974710
3766;pg_ts_template_tmplname_index;0;0;2021-10-09T15:16:03.974710
3767;pg_ts_template_oid_index;0;0;2021-10-09T15:16:03.974710
112;pg_foreign_data_wrapper_oid_index;0;0;2021-10-09T15:16:03.975210200
548;pg_foreign_data_wrapper_name_index;0;0;2021-10-09T15:16:03.975210200
113;pg_foreign_server_oid_index;0;0;2021-10-09T15:16:03.975210200
549;pg_foreign_server_name_index;0;0;2021-10-09T15:16:03.975210200
174;pg_user_mapping_oid_index;0;0;2021-10-09T15:16:03.975210200
175;pg_user_mapping_user_server_index;0;0;2021-10-09T15:16:03.975210200
3119;pg_foreign_table_relid_index;0;0;2021-10-09T15:16:03.975210200
3597;pg_seclabel_object_index;0;0;2021-10-09T15:16:03.975210200
3080;pg_extension_oid_index;0;0;2021-10-09T15:16:03.975210200
3081;pg_extension_name_index;0;0;2021-10-09T15:16:03.975210200
3542;pg_range_rngtypid_index;0;0;2021-10-09T15:16:03.975210200
3257;pg_policy_oid_index;0;0;2021-10-09T15:16:03.975210200
3258;pg_policy_polrelid_polname_index;0;0;2021-10-09T15:16:03.975210200
6001;pg_replication_origin_roiident_index;0;0;2021-10-09T15:16:03.975210200
6002;pg_replication_origin_roname_index;0;0;2021-10-09T15:16:03.975210200
3351;pg_partitioned_table_partrelid_index;0;0;2021-10-09T15:16:03.975210200
6110;pg_publication_oid_index;0;0;2021-10-09T15:16:03.975210200
6111;pg_publication_pubname_index;0;0;2021-10-09T15:16:03.975210200
6112;pg_publication_rel_oid_index;0;0;2021-10-09T15:16:03.975710300
6113;pg_publication_rel_prrelid_prpubid_index;0;0;2021-10-09T15:16:03.975710300
6114;pg_subscription_oid_index;0;0;2021-10-09T15:16:03.975710300
6115;pg_subscription_subname_index;0;0;2021-10-09T15:16:03.975710300
6117;pg_subscription_rel_srrelid_srsubid_index;0;0;2021-10-09T15:16:03.975710300
13306;pg_toast_13302_index;0;0;2021-10-09T15:16:03.975710300
13311;pg_toast_13307_index;0;0;2021-10-09T15:16:03.975710300
13296;pg_toast_13292_index;0;0;2021-10-09T15:16:03.975710300
13301;pg_toast_13297_index;0;0;2021-10-09T15:16:03.975710300
3599;pg_toast_3596_index;0;0;2021-10-09T15:16:03.975710300
3440;pg_toast_3381_index;0;0;2021-10-09T15:16:03.975710300
3431;pg_toast_3429_index;0;0;2021-10-09T15:16:03.975710300
2337;pg_toast_2620_index;0;0;2021-10-09T15:16:03.975710300
4170;pg_toast_3600_index;0;0;2021-10-09T15:16:03.975710300
4172;pg_toast_1247_index;0;0;2021-10-09T15:16:03.975710300
4174;pg_toast_1418_index;0;0;2021-10-09T15:16:03.975710300
4176;pg_toast_1260_index;0;0;2021-10-09T15:16:03.975710300
4178;pg_toast_1262_index;0;0;2021-10-09T15:16:03.975710300
2967;pg_toast_2964_index;0;0;2021-10-09T15:16:03.975710300
4182;pg_toast_6000_index;0;0;2021-10-09T15:16:03.975710300
2847;pg_toast_2396_index;0;0;2021-10-09T15:16:03.976210400
4061;pg_toast_3592_index;0;0;2021-10-09T15:16:03.976210400
4184;pg_toast_6100_index;0;0;2021-10-09T15:16:03.976210400
4186;pg_toast_1213_index;0;0;2021-10-09T15:16:03.976210400
2651;pg_am_name_index;0;0;2021-10-09T15:16:03.976210400
2652;pg_am_oid_index;0;0;2021-10-09T15:16:03.976210400
2756;pg_amop_oid_index;0;0;2021-10-09T15:16:03.976210400
2757;pg_amproc_oid_index;0;0;2021-10-09T15:16:03.976210400
2660;pg_cast_oid_index;0;0;2021-10-09T15:16:03.976210400
3164;pg_collation_name_enc_nsp_index;0;0;2021-10-09T15:16:03.976210400
3085;pg_collation_oid_index;0;0;2021-10-09T15:16:03.976210400
2668;pg_conversion_default_index;0;0;2021-10-09T15:16:03.976210400
2669;pg_conversion_name_nsp_index;0;0;2021-10-09T15:16:03.976210400
2670;pg_conversion_oid_index;0;0;2021-10-09T15:16:03.976210400
2675;pg_description_o_c_o_index;0;0;2021-10-09T15:16:03.976210400
3502;pg_enum_oid_index;0;0;2021-10-09T15:16:03.976210400
3503;pg_enum_typid_label_index;0;0;2021-10-09T15:16:03.976210400
3534;pg_enum_typid_sortorder_index;0;0;2021-10-09T15:16:03.976210400
2680;pg_inherits_relid_seqno_index;0;0;2021-10-09T15:16:03.976710400
2187;pg_inherits_parent_index;0;0;2021-10-09T15:16:03.976710400
3395;pg_init_privs_o_c_o_index;0;0;2021-10-09T15:16:03.976710400
2681;pg_language_name_index;0;0;2021-10-09T15:16:03.976710400
2965;pg_db_role_setting_databaseid_rol_index;1;1179;2021-10-09T15:16:03.976710400
3379;pg_statistic_ext_relid_index;1;115;2021-10-09T15:16:03.976710400
827;pg_default_acl_role_nsp_obj_index;1;7;2021-10-09T15:16:03.976710400
3455;pg_class_tblspc_relfilenode_index;1;7;2021-10-09T15:16:03.976710400
2695;pg_auth_members_member_role_index;1;4;2021-10-09T15:16:03.976710400
828;pg_default_acl_oid_index;1;3;2021-10-09T15:16:03.976710400
3593;pg_shseclabel_object_index;1;2;2021-10-09T15:16:03.976710400
2674;pg_depend_reference_index;1;0;2021-10-09T15:16:03.976710400
2397;pg_shdescription_o_c_index;1;0;2021-10-09T15:16:03.976710400
3467;pg_event_trigger_evtname_index;1;0;2021-10-09T15:16:03.976710400
2698;pg_tablespace_spcname_index;1;0;2021-10-09T15:16:03.976710400
2656;pg_attrdef_adrelid_adnum_index;1;0;2021-10-09T15:16:03.976710400
2657;pg_attrdef_oid_index;1;0;2021-10-09T15:16:03.976710400
2658;pg_attribute_relid_attnam_index;1;0;2021-10-09T15:16:03.976710400
2664;pg_constraint_conname_nsp_index;1;0;2021-10-09T15:16:03.976710400
2665;pg_constraint_conrelid_contypid_conname_index;1;0;2021-10-09T15:16:03.977210500
2666;pg_constraint_contypid_index;1;0;2021-10-09T15:16:03.977210500
2667;pg_constraint_oid_index;1;0;2021-10-09T15:16:03.977210500
2579;pg_constraint_conparentid_index;1;0;2021-10-09T15:16:03.977210500
2661;pg_cast_source_target_index;2;1246;2021-10-09T15:16:03.977210500
2672;pg_database_oid_index;2;510;2021-10-09T15:16:03.977210500
2679;pg_index_indexrelid_index;2;428;2021-10-09T15:16:03.977210500
2687;pg_opclass_oid_index;2;409;2021-10-09T15:16:03.977210500
2671;pg_database_datname_index;2;375;2021-10-09T15:16:03.977210500
2696;pg_statistic_relid_att_inh_index;2;178;2021-10-09T15:16:03.977210500
